0,-24.38533372937355,-25.190036138173582,4.142857617921507,1.0
1,-24.38533372937355,-25.190036138173582,4.142857617921507,1.0
2,-1.3467653030642621,-32.37461850831261,18.894336900791835,1.0
3,-24.38533372937355,-25.190036138173582,4.142857617921507,1.0
4,-1.3467653030642621,-32.37461850831261,18.894336900791835,1.0
5,-24.38533372937355,-25.190036138173582,4.142857617921507,1.0
6,-1.3467653030642621,-32.37461850831261,18.894336900791835,1.0
7,-24.38533372937355,-25.190036138173582,4.142857617921507,1.0
8,-1.3467653030642621,-32.37461850831261,18.894336900791835,1.0
9,-24.38533372937355,-25.190036138173582,4.142857617921507,1.0
10,-1.3467653030642621,-32.37461850831261,18.894336900791835,1.0
11,-24.38533372937355,-25.190036138173582,4.142857617921507,1.0
12,-7.951482392905359,-46.42361563139671,-4.748915667303265,1.0
