0,21.103736232628403,-26.23387117595865,-14.75289960885421,1.0
1,11.384223012313791,-2.8965194476195943,-27.43749960522459,1.0
2,31.543777891890915,-0.9112981038181958,-7.697913913690086,1.0
3,31.543777891890915,-0.9112981038181958,-7.697913913690086,1.0
4,11.384223012313791,-2.8965194476195943,-27.43749960522459,1.0
5,5.148865948764124,-7.885338720468493,-0.30390410899717235,1.0
6,31.543777891890915,-0.9112981038181958,-7.697913913690086,1.0
7,21.103736232628403,-26.23387117595865,-14.75289960885421,1.0
8,5.148865948764124,-7.885338720468493,-0.30390410899717235,1.0
9,31.543777891890915,-0.9112981038181958,-7.697913913690086,1.0
10,21.103736232628403,-26.23387117595865,-14.75289960885421,1.0
11,5.148865948764124,-7.885338720468493,-0.30390410899717235,1.0
12,21.103736232628403,-26.23387117595865,-14.75289960885421,1.0
