0,-24.292047914158907,2.0797262320617214,16.172717567382605,1.0
1,-24.292047914158907,2.0797262320617214,16.172717567382605,1.0
2,-35.35901685425289,-11.96892140131774,-5.739783388741429,1.0
3,-24.292047914158907,2.0797262320617214,16.172717567382605,1.0
4,-35.35901685425289,-11.96892140131774,-5.739783388741429,1.0
5,-24.292047914158907,2.0797262320617214,16.172717567382605,1.0
6,-35.35901685425289,-11.96892140131774,-5.739783388741429,1.0
7,-24.292047914158907,2.0797262320617214,16.172717567382605,1.0
8,-35.35901685425289,-11.96892140131774,-5.739783388741429,1.0
9,-35.35901685425289,-11.96892140131774,-5.739783388741429,1.0
10,-24.292047914158907,2.0797262320617214,16.172717567382605,1.0
11,-35.35901685425289,-11.96892140131774,-5.739783388741429,1.0
12,-8.849827225283045,-2.2056832420638086,-7.13335644423783,1.0
