0,3.823747405135665,-25.318584640225733,-17.64882438450304,1.0
1,3.823747405135665,-25.318584640225733,-17.64882438450304,1.0
2,-5.519570057425428,-14.96322104203702,-42.25510129798812,1.0
3,3.823747405135665,-25.318584640225733,-17.64882438450304,1.0
4,-5.519570057425428,-14.96322104203702,-42.25510129798812,1.0
5,3.823747405135665,-25.318584640225733,-17.64882438450304,1.0
6,-5.519570057425428,-14.96322104203702,-42.25510129798812,1.0
7,3.823747405135665,-25.318584640225733,-17.64882438450304,1.0
8,-5.519570057425428,-14.96322104203702,-42.25510129798812,1.0
9,-5.519570057425428,-14.96322104203702,-42.25510129798812,1.0
10,3.823747405135665,-25.318584640225733,-17.64882438450304,1.0
11,-5.519570057425428,-14.96322104203702,-42.25510129798812,1.0
12,-9.767069843741012,-0.5223357365965131,-18.308920450922727,1.0
